axis,command_target_x,command_target_y,command_target_z,commanded_elbow_flex,commanded_gripper,commanded_shoulder_lift,commanded_shoulder_pan,commanded_wrist_flex,commanded_wrist_roll,elapsed,elbow_flex,error_norm,error_x,error_y,error_z,execution_mode,gripper,ik_approximate,ik_commanded,ik_converged,ik_error_m,ik_ok,joint_tracking_error_elbow_flex,joint_tracking_error_gripper,joint_tracking_error_shoulder_lift,joint_tracking_error_shoulder_pan,joint_tracking_error_wrist_flex,joint_tracking_error_wrist_roll,kinematics_message,measured_x,measured_y,measured_z,offset_x,offset_y,offset_z,pattern,planned_elbow_flex,planned_elbow_flex_limit_margin_rad,planned_shoulder_lift,planned_shoulder_lift_limit_margin_rad,planned_wrist_flex,planned_wrist_flex_limit_margin_rad,ramp_scale,servo_elbow_flex_current_ma,servo_elbow_flex_load_raw,servo_elbow_flex_moving,servo_elbow_flex_temperature_c,servo_elbow_flex_velocity_raw,servo_elbow_flex_voltage_v,servo_gripper_current_ma,servo_gripper_load_raw,servo_gripper_moving,servo_gripper_temperature_c,servo_gripper_velocity_raw,servo_gripper_voltage_v,servo_max_abs_load_raw,servo_max_current_ma,servo_max_temperature_c,servo_min_voltage_v,servo_shoulder_lift_current_ma,servo_shoulder_lift_load_raw,servo_shoulder_lift_moving,servo_shoulder_lift_temperature_c,servo_shoulder_lift_velocity_raw,servo_shoulder_lift_voltage_v,servo_shoulder_pan_current_ma,servo_shoulder_pan_load_raw,servo_shoulder_pan_moving,servo_shoulder_pan_temperature_c,servo_shoulder_pan_velocity_raw,servo_shoulder_pan_voltage_v,servo_wrist_flex_current_ma,servo_wrist_flex_load_raw,servo_wrist_flex_moving,servo_wrist_flex_temperature_c,servo_wrist_flex_velocity_raw,servo_wrist_flex_voltage_v,servo_wrist_roll_current_ma,servo_wrist_roll_load_raw,servo_wrist_roll_moving,servo_wrist_roll_temperature_c,servo_wrist_roll_velocity_raw,servo_wrist_roll_voltage_v,shoulder_lift,shoulder_pan,t,target_x,target_y,target_z,wrist_flex,wrist_roll,x_feedforward_bias,y_feedforward_bias,z_feedforward_bias
z,0.33840184468369394,0.0,0.16493926212652243,0.3625513118812318,0.5,-0.3169090877382591,0.0,0.3396346259980711,0.0,26.827829360961914,0.3575048050238934,0.004648503049671869,0.004626491844934022,0.0004452824141864474,7.666409318546341e-05,joint_trajectory,0.4992343032159265,False,True,True,1.919094182648645e-05,True,-0.005046506857338373,-0.0007656967840735107,0.03765640741916637,-0.0015343553863686413,-0.009748217928813196,0.0015343553863686413,waiting for joint_states,0.34302712473162555,0.0004452824141864474,0.15671641093850885,-0.041599367113308465,0.0,-0.003360253154676616,xz_vertex_diamond,0.36973514263092855,0.5302648573690715,-0.33262800795521064,0.26737199204478934,0.34979972979468466,0.2502002702053153,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.2792526803190927,-0.0015343553863686413,1788444531.811684,0.33840063288669153,0.0,0.1566397468453234,0.3298864080692579,0.0015343553863686413,0.0,0.0,0.008300000000000002
z,0.3382717348410285,0.0,0.1649913060635886,0.3625513118812318,0.5,-0.3169090877382591,0.0,0.3396346259980711,0.0,26.833417654037476,0.3575048050238934,0.004778213754695813,0.004757358397022349,0.0004452824141864474,2.4317472350127156e-05,joint_trajectory,0.4992343032159265,False,True,True,1.9097289499413483e-05,True,-0.005046506857338373,-0.0007656967840735107,0.03765640741916637,-0.0015343553863686413,-0.009748217928813196,0.0015343553863686413,waiting for joint_states,0.34302712473162555,0.0004452824141864474,0.15671641093850885,-0.04173023366539679,0.0,-0.0033079065338412865,xz_vertex_diamond,0.370216214858833,0.5297837851411671,-0.3336912201081469,0.2663087798918531,0.35048931001095524,0.24951068998904474,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.2792526803190927,-0.0015343553863686413,1788444531.817275,0.3382697663346032,0.0,0.15669209346615873,0.3298864080692579,0.0015343553863686413,0.0,0.0,0.008300000000000002
z,0.33814244031040686,0.0,0.16504302387583727,0.3644335305234826,0.5,-0.3209993908315278,0.0,0.34227436665889827,0.0,26.83897590637207,0.3575048050238934,0.004907025078189784,0.004886703061535713,0.0004452824141864474,-2.7420393455213077e-05,joint_trajectory,0.4992343032159265,False,True,True,1.9003170900915396e-05,True,-0.006928725499589172,-0.0007656967840735107,0.04174671051243506,-0.0015343553863686413,-0.012387958589640369,0.0015343553863686413,waiting for joint_states,0.34302712473162555,0.0004452824141864474,0.15671641093850885,-0.04185957832991018,0.0,-0.003256168668035929,xz_vertex_diamond,0.37069362659028865,0.5293063734097114,-0.33474768519084547,0.2652523148091545,0.35117476922988294,0.24882523077011703,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.2792526803190927,-0.0015343553863686413,1788444531.8228476,0.33814042167008984,0.0,0.15674383133196407,0.3298864080692579,0.0015343553863686413,0.0,0.0,0.008300000000000002
z,0.338013967393462,0.0,0.1650944130426152,0.3644335305234826,0.5,-0.3209993908315278,0.0,0.34227436665889827,0.0,26.844496250152588,0.3575048050238934,0.00503469523591673,0.005014351465367772,0.0004452824141864474,-7.847975498803672e-05,joint_trajectory,0.4992343032159265,False,True,True,1.89085954354248e-05,True,-0.006928725499589172,-0.0007656967840735107,0.04174671051243506,-0.0015343553863686413,-0.012387958589640369,0.0015343553863686413,waiting for joint_states,0.34302712473162555,0.0004452824141864474,0.15671641093850885,-0.041987226733742194,0.0,-0.0032051093065031226,xz_vertex_diamond,0.37116736691074287,0.5288326330892572,-0.33579735360371155,0.26420264639628843,0.3518560705935669,0.2481439294064331,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.2792526803190927,-0.0015343553863686413,1788444531.8283546,0.3380127732662578,0.0,0.1567948906934969,0.3298864080692579,0.0015343553863686413,0.0,0.0,0.008300000000000002
z,0.3378863223517827,0.0,0.16514547105928692,0.3644335305234826,0.5,-0.3209993908315278,0.0,0.34227436665889827,0.0,26.850091457366943,0.3575048050238934,0.005163771576304261,0.005142896752538484,0.0004452824141864474,-0.0001298978698563158,joint_trajectory,0.4992343032159265,False,True,True,1.8813572647390804e-05,True,-0.006928725499589172,-0.0007656967840735107,0.04174671051243506,-0.0015343553863686413,-0.012387958589640369,0.0015343553863686413,waiting for joint_states,0.34302712473162555,0.0004452824141864474,0.15671641093850885,-0.042115772020912934,0.0,-0.003153691191634826,xz_vertex_diamond,0.3716374250972662,0.5283625749027339,-0.33684017607519134,0.26315982392480863,0.35253317743433865,0.24746682256566133,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.2792526803190927,-0.0015343553863686413,1788444531.8339658,0.33788422797908707,0.0,0.15684630880836517,0.3298864080692579,0.0015343553863686413,0.0,0.0,0.008300000000000002
z,0.3377595114066082,0.0,0.16519619543735672,0.3644335305234826,0.5,-0.3209993908315278,0.0,0.34227436665889827,0.0,26.855647087097168,0.3575048050238934,0.005291558448634854,0.005269695602049762,0.0004452824141864474,-0.00018061740966082707,joint_trajectory,0.4992343032159265,False,True,True,1.871811222738643e-05,True,-0.006928725499589172,-0.0007656967840735107,0.04174671051243506,-0.0015343553863686413,-0.012387958589640369,0.0015343553863686413,waiting for joint_states,0.34302712473162555,0.0004452824141864474,0.15671641093850885,-0.042242570870424226,0.0,-0.0031029716518303115,xz_vertex_diamond,0.3721037906168022,0.5278962093831978,-0.3378761036639606,0.2621238963360394,0.35320605327729937,0.2467939467227006,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.2792526803190927,-0.0015343553863686413,1788444531.8395066,0.3377574291295758,0.0,0.15689702834816968,0.3298864080692579,0.0015343553863686413,0.0,0.0,0.008300000000000002
z,0.33763354073852503,0.0,0.16524658370459,0.3644335305234826,0.5,-0.3209993908315278,0.0,0.34227436665889827,0.0,26.86128330230713,0.3575048050238934,0.005420766549518661,0.005397474888225617,0.0004452824141864474,-0.00023172912413116364,joint_trajectory,0.4992343032159265,False,True,True,1.8622224019892638e-05,True,-0.006928725499589172,-0.0007656967840735107,0.04174671051243506,-0.0015343553863686413,-0.012387958589640369,0.0015343553863686413,waiting for joint_states,0.34302712473162555,0.0004452824141864474,0.15671641093850885,-0.04237035015660007,0.0,-0.0030518599373599714,xz_vertex_diamond,0.37256645312434017,0.5274335468756599,-0.33890508776106376,0.2610949122389362,0.3538746618428937,0.2461253381571063,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.2792526803190927,-0.0015343553863686413,1788444531.8451486,0.33762964984339994,0.0,0.15694814006264002,0.3298864080692579,0.0015343553863686413,0.0,0.0,0.008300000000000002
z,0.3375084164871658,0.0,0.16529663340513367,0.36666625595871083,0.5,-0.32587711126711716,0.0,0.34542721385924363,0.0,26.866839170455933,0.36364222656936795,0.005547662505751743,0.0055225798226665734,0.0004452824141864474,-0.00028177109790755717,joint_trajectory,0.4992343032159265,False,True,True,1.8525918016130798e-05,True,-0.003024029389342875,-0.0007656967840735107,0.035883943243443905,-0.0015343553863686413,-0.01093773963087985,0.0015343553863686413,waiting for joint_states,0.34302712473162555,0.0004452824141864474,0.15671641093850885,-0.042495455091041016,0.0,-0.0030018179635835952,xz_vertex_diamond,0.37302540246121374,0.5269745975387863,-0.33992708009216693,0.26007291990783304,0.35453896704952287,0.2454610329504771,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.28999316802367325,-0.0015343553863686413,1788444531.8507044,0.337504544908959,0.0,0.1569981820364164,0.3344894742283638,0.0015343553863686413,0.0,0.0,0.008300000000000002
z,0.33738414475091005,0.0,0.16534634209963597,0.36666625595871083,0.5,-0.32587711126711716,0.0,0.34542721385924363,0.0,26.872344255447388,0.36364222656936795,0.0056728987259660685,0.005645700116521157,0.0004452824141864474,-0.0003310192154493685,joint_trajectory,0.4992343032159265,False,True,True,1.8429204370301687e-05,True,-0.003024029389342875,-0.0007656967840735107,0.035883943243443905,-0.0015343553863686413,-0.01093773963087985,0.0015343553863686413,waiting for joint_states,0.34302712473162555,0.0004452824141864474,0.15671641093850885,-0.042618575384895586,0.0,-0.0029525698460417665,xz_vertex_diamond,0.37348062865320497,0.526519371346795,-0.3409420327196102,0.25905796728038977,0.3551989330160374,0.2448010669839626,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.28999316802367325,-0.0015343553863686413,1788444531.856206,0.3373814246151044,0.0,0.15704743015395822,0.3344894742283638,0.0015343553863686413,0.0,0.0,0.008300000000000002
z,0.337260731586587,0.0,0.1653957073653652,0.36666625595871083,0.5,-0.32587711126711716,0.0,0.34542721385924363,0.0,26.87794041633606,0.36364222656936795,0.005799660038211155,0.005769993061448597,0.0004452824141864474,-0.00038073639342037224,joint_trajectory,0.4992343032159265,False,True,True,1.8332093392636615e-05,True,-0.003024029389342875,-0.0007656967840735107,0.035883943243443905,-0.0015343553863686413,-0.01093773963087985,0.0015343553863686413,waiting for joint_states,0.34302712473162555,0.0004452824141864474,0.15671641093850885,-0.04274286832982304,0.0,-0.002902852668070787,xz_vertex_diamond,0.37393212190880615,0.5260678780911938,-0.3419498980446117,0.2580501019553883,0.35585452406436247,0.2441454759356375,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.28999316802367325,-0.0015343553863686413,1788444531.8618033,0.33725713167017696,0.0,0.15709714733192923,0.3344894742283638,0.0015343553863686413,0.0,0.0,0.008300000000000002
z,0.33713818300917986,0.0,0.16544472679632805,0.3684869248620903,0.5,-0.32987563185073937,0.0,0.34801578278076895,0.0,26.883393049240112,0.36364222656936795,0.0046917889065576715,0.00466865326001531,0.00044339880096664155,0.00014127060822194393,joint_trajectory,0.4992343032159265,False,True,True,1.8234595561579676e-05,True,-0.004844698292722327,-0.0007656967840735107,0.03988246382706612,-0.0015343553863686413,-0.013526308552405164,0.0015343553863686413,waiting for joint_states,0.3418055237296932,0.00044339880096664155,0.1572865224203508,-0.04286312953032209,0.0,-0.0028547481878711672,xz_vertex_diamond,0.37437987261736816,0.5256201273826319,-0.34295062880933935,0.2570493711906606,0.3565057047219544,0.24349429527804556,1.0,0.0,0,True,33,100,11.8,0.0,0,False,35,0,11.8,1056.0,58.5,35.0,11.8,58.5,184,True,35,-150,11.8,0.0,0,False,33,0,11.8,0.0,1056,True,34,100,11.9,0.0,0,False,33,0,12.0,-0.28999316802367325,-0.0015343553863686413,1788444531.8672533,0.3371368704696779,0.0,0.15714525181212885,0.3344894742283638,0.0015343553863686413,0.0,0.0,0.008300000000000002
